Name,Year,GS,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS
Dick Groat,1960 (2),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick Groat,1960 (1),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Dick Groat,1959 (2),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick Groat,1959 (1),,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
Dick Groat,1964,as SS,1,3,3,0,1,1,0,0,1,0,0,0,1,0.333,0.333,0.667,1
Dick Groat,1963,as SS,1,4,4,0,1,0,0,0,1,0,0,0,1,0.25,0.25,0.25,0.5
Dick Howser,1961 (2),,0,,,,,,,,,,,,,,,,
Dick Howser,1961 (1),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick McAuliffe,1967,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick McAuliffe,1966,as SS,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dick McAuliffe,1965,as SS,1,3,3,2,2,0,0,1,2,0,0,0,0,0.667,0.667,1.667,2.333
Dick Radatz,1964,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dick Radatz,1963,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Dick Ruthven,1981,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Dick Ruthven,1976,,0,,,,,,,,,,,,,,,,
Dick Siebert,1943,as 1B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick Sisler,1950,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Dick Stigman,1960 (2),,0,,,,,,,,,,,,,,,,
Dick Stigman,1960 (1),,0,,,,,,,,,,,,,,,,
Dick Stuart,1961 (2),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick Stuart,1961 (1),,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,3
Dick Wakefield,1943,as LF,1,4,4,0,2,1,0,0,1,0,0,0,1,0.5,0.5,0.75,1.25
Dickie Thon,1983,,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Dioner Navarro,2008,,1,5,4,0,1,0,0,0,0,0,0,1,2,0.25,0.4,0.25,0.65
Dixie Walker,1947,as RF,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dixie Walker,1946,as RF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dixie Walker,1945,,0,,,,,,,,,,,,,,,,
Dixie Walker,1944,as RF,1,4,4,0,2,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1
Dixie Walker,1943,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dizzy Dean,1937,as P,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dizzy Dean,1936,as P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dizzy Dean,1935,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Dizzy Dean,1934,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dizzy Trout,1947,,0,,,,,,,,,,,,,,,,
Dizzy Trout,1944,,0,,,,,,,,,,,,,,,,
Dmitri Young,2007,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2
Dmitri Young,2003,,0,,,,,,,,,,,,,,,,
Doc Cramer,1940,,0,,,,,,,,,,,,,,,,
Doc Cramer,1939,as RF,1,4,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5
Doc Cramer,1938,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doc Cramer,1937,,0,,,,,,,,,,,,,,,,
Doc Cramer,1935,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Dock Ellis,1971,as P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dolph Camilli,1941,,0,,,,,,,,,,,,,,,,
Dolph Camilli,1939,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dom DiMaggio,1952,as CF,1,3,2,0,1,1,0,0,0,0,0,1,1,0.5,0.667,1,1.667
Dom DiMaggio,1951,as CF,1,5,5,0,1,0,0,0,0,0,1,0,2,0.2,0.2,0.2,0.4
Dom DiMaggio,1950,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dom DiMaggio,1949,as RF,1,5,5,2,2,1,0,0,1,0,0,0,1,0.4,0.4,0.6,1
Dom DiMaggio,1946,as CF,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Dom DiMaggio,1942,,0,,,,,,,,,,,,,,,,
Dom DiMaggio,1941,,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2
Domonic Brown,2013,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Don Aase,1986,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Baylor,1979,as LF,1,4,4,2,2,1,0,0,1,0,0,0,0,0.5,0.5,0.75,1.25
Don Blasingame,1958,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Buford,1971,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Don Drysdale,1962 (1),as P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Don Drysdale,1961 (2),,0,,,,,,,,,,,,,,,,
Don Drysdale,1959 (2),as P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Drysdale,1959 (1),as P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Don Drysdale,1968,as P,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Drysdale,1967,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Drysdale,1965,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Drysdale,1964,as P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Drysdale,1963,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Elston,1959 (2),,0,,,,,,,,,,,,,,,,
Don Elston,1959 (1),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Hoak,1957,as 3B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Johnson,1945,,0,,,,,,,,,,,,,,,,
Don Johnson,1944,,0,,,,,,,,,,,,,,,,
Don Kessinger,1974,,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,3,4
Don Kessinger,1972,as SS,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Kessinger,1971,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Kessinger,1970,as SS,1,2,2,0,2,0,0,0,0,0,0,0,0,1,1,1,2
Don Kessinger,1969,as SS,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Kessinger,1968,as SS,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Don Leppert,1963,,0,,,,,,,,,,,,,,,,
Don Mattingly,1989,,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,3
Don Mattingly,1988,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Mattingly,1987,as 1B,1,3,1,0,0,0,0,0,0,0,0,2,0,0,0.667,0,0.667
Don Mattingly,1986,,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Don Mattingly,1985,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Mattingly,1984,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don McMahon,1958,,0,,,,,,,,,,,,,,,,
Don Mincher,1969,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Don Mincher,1967,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Don Money,1978,as 2B,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Don Money,1977,,0,,,,,,,,,,,,,,,,
Don Money,1976,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Money,1974,,0,,,,,,,,,,,,,,,,
Don Mossi,1957,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Mueller,1955,as RF,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Don Mueller,1954,,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,2,3
Don Newcombe,1955,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Newcombe,1951,,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Don Newcombe,1950,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Newcombe,1949,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Don Schwall,1961 (2),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Stanhouse,1979,,0,,,,,,,,,,,,,,,,
Don Sutton,1977,as P,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Sutton,1975,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Sutton,1973,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Sutton,1972,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Wert,1968,,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,3
Don Wilson,1971,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Zimmer,1961 (2),,0,,,,,,,,,,,,,,,,
Don Zimmer,1961 (1),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donnie Moore,1985,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Dontrelle Willis,2005,,1,,,,,,,,,,,,,,,,
Dontrelle Willis,2003,,0,,,,,,,,,,,,,,,,
Doug Corbett,1981,,0,,,,,,,,,,,,,,,,
Doug DeCinces,1983,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doug Drabek,1994,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Doug Jones,1994,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Doug Jones,1992,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Doug Jones,1990,,0,,,,,,,,,,,,,,,,
Doug Jones,1989,,1,,,,,,,,,,,,,,,,
Doug Jones,1988,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Doyle Alexander,1988,,0,,,,,,,,,,,,,,,,
Duane Josephson,1968,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Duane Ward,1993,,1,,,,,,,,,,,,,,,,
Duke Snider,1963,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Duke Snider,1956,,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Duke Snider,1955,as CF,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Duke Snider,1954,as CF,1,5,4,2,3,1,0,0,0,0,0,1,0,0.75,0.8,1,1.8
Duke Snider,1953,,1,1,0,1,0,0,0,0,0,0,0,1,0,,1,,
Duke Snider,1952,,0,,,,,,,,,,,,,,,,
Duke Snider,1951,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Duke Snider,1950,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dustin Pedroia,2013,,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dustin Pedroia,2010,,0,,,,,,,,,,,,,,,,
Dustin Pedroia,2009,,0,,,,,,,,,,,,,,,,
Dustin Pedroia,2008,as 2B,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5
Dusty Baker,1982,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusty Baker,1981,,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Dutch Leonard,1951,,0,,,,,,,,,,,,,,,,
Dutch Leonard,1945,,0,,,,,,,,,,,,,,,,
Dutch Leonard,1944,,0,,,,,,,,,,,,,,,,
Dutch Leonard,1943,as P,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Dutch Leonard,1940,,0,,,,,,,,,,,,,,,,
Dwight Evans,1987,,1,3,2,0,2,0,0,0,0,0,0,1,0,1,1,1,2
Dwight Evans,1981,,1,3,2,1,1,0,0,0,0,0,0,1,0,0.5,0.667,0.5,1.167
Dwight Evans,1978,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dwight Gooden,1988,as P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Dwight Gooden,1986,as P,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Dwight Gooden,1985,,0,,,,,,,,,,,,,,,,
Dwight Gooden,1984,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Earl Averill,1938,as CF,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Earl Averill,1937,as CF,1,4,3,0,1,0,0,0,0,0,0,1,1,0.333,0.5,0.333,0.833
Earl Averill,1936,as CF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earl Averill,1935,,0,,,,,,,,,,,,,,,,
Earl Averill,1934,,1,4,4,1,2,1,1,0,3,0,0,0,1,0.5,0.5,1.25,1.75
Earl Averill,1933,,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2
Earl Battey,1962 (2),as C,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333
Earl Battey,1962 (1),as C,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earl Battey,1966,,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5
Earl Battey,1965,as C,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earl Battey,1963,as C,1,2,2,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1
Early Wynn,1960 (2),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Early Wynn,1960 (1),,0,,,,,,,,,,,,,,,,
Early Wynn,1959 (2),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Early Wynn,1959 (1),as P,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Early Wynn,1958,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Early Wynn,1957,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Early Wynn,1956,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Early Wynn,1955,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Early Wynn,1947,,0,,,,,,,,,,,,,,,,
Ed Bailey,1961 (2),,0,,,,,,,,,,,,,,,,
Ed Bailey,1960 (2),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed Bailey,1960 (1),,0,,,,,,,,,,,,,,,,
Ed Bailey,1963,as C,1,2,1,0,1,0,0,0,1,0,0,1,0,1,1,1,2
Ed Bailey,1957,as C,1,3,3,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Ed Bailey,1956,as C,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25
Ed Brinkman,1973,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed Farmer,1980,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ed Herrmann,1974,,0,,,,,,,,,,,,,,,,
Ed Kranepool,1965,,0,,,,,,,,,,,,,,,,
Ed Sprague,1999,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed Whitson,1980,,0,,,,,,,,,,,,,,,,
Eddie Bressoud,1964,,0,,,,,,,,,,,,,,,,
Eddie Fisher,1965,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Eddie Guardado,2003,,1,,,,,,,,,,,,,,,,
Eddie Guardado,2002,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Eddie Joost,1952,,0,,,,,,,,,,,,,,,,
Eddie Joost,1949,as SS,1,3,2,1,1,0,0,0,2,0,0,1,0,0.5,0.667,0.5,1.167
Eddie Kasko,1961 (2),,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Eddie Kasko,1961 (1),,0,,,,,,,,,,,,,,,,
Eddie Kazak,1949,as 3B,1,2,2,0,2,0,0,0,1,0,0,0,0,1,1,1,2
Eddie Lopat,1951,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Eddie Mathews,1962 (2),,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eddie Mathews,1961 (2),as 3B,1,4,3,1,0,0,0,0,0,0,0,1,1,0,0.25,0,0.25
Eddie Mathews,1961 (1),as 3B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Mathews,1960 (2),as 3B,1,3,3,1,1,0,0,1,2,0,0,0,0,0.333,0.333,1.333,1.667
Eddie Mathews,1960 (1),as 3B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Mathews,1959 (2),,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eddie Mathews,1959 (1),as 3B,1,3,3,1,1,0,0,1,1,0,0,0,1,0.333,0.333,1.333,1.667
Eddie Mathews,1958,,0,,,,,,,,,,,,,,,,
Eddie Mathews,1957,,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eddie Mathews,1956,,0,,,,,,,,,,,,,,,,
Eddie Mathews,1955,as 3B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Mathews,1953,as 3B,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25
Eddie Mayo,1945,,0,,,,,,,,,,,,,,,,
Eddie Miller,1947,,0,,,,,,,,,,,,,,,,
Eddie Miller,1946,,0,,,,,,,,,,,,,,,,
Eddie Miller,1944,,0,,,,,,,,,,,,,,,,
Eddie Miller,1943,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eddie Miller,1942,as SS,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eddie Miller,1941,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Eddie Miller,1940,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eddie Murray,1991,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eddie Murray,1986,,0,,,,,,,,,,,,,,,,
Eddie Murray,1985,as 1B,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Murray,1984,,1,2,2,0,1,1,0,0,0,0,0,0,1,0.5,0.5,1,1.5
Eddie Murray,1983,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Murray,1982,,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5
Eddie Murray,1981,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Murray,1978,,0,,,,,,,,,,,,,,,,
Eddie Robinson,1953,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Robinson,1952,as 1B,1,2,2,0,1,0,0,0,1,0,0,0,1,0.5,0.5,0.5,1
Eddie Robinson,1951,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Robinson,1949,as 1B,1,5,5,1,1,0,0,0,1,0,0,0,0,0.2,0.2,0.2,0.4
Eddie Smith,1942,,0,,,,,,,,,,,,,,,,
Eddie Smith,1941,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Eddie Stanky,1950,,0,,,,,,,,,,,,,,,,
Eddie Stanky,1948,,0,,,,,,,,,,,,,,,,
Eddie Stanky,1947,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie Waitkus,1949,,0,,,,,,,,,,,,,,,,
Eddie Waitkus,1948,,1,1,0,0,0,0,0,0,0,0,0,1,0,,1,,
Eddie Yost,1952,,0,,,,,,,,,,,,,,,,
Edgar Martinez,2003,as DH,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0.333,0,0.333
Edgar Martinez,2001,as DH,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Edgar Martinez,2000,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar Martinez,1997,as DH,1,2,2,1,2,0,0,1,1,0,1,0,0,1,1,2.5,3.5
Edgar Martinez,1996,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar Martinez,1995,as DH,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Edgar Martinez,1992,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar Renteria,2006,as SS,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar Renteria,2004,as SS,1,3,3,1,1,1,0,0,1,0,0,0,0,0.333,0.333,0.667,1
Edgar Renteria,2003,as SS,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Edgar Renteria,2000,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar Renteria,1998,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgardo Alfonzo,2000,,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Edinson Volquez,2008,,1,,,,,,,,,,,,,,,,
Edward Mujica,2013,,0,,,,,,,,,,,,,,,,
Edwin Encarnacion,2013,,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwin Jackson,2009,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Elbie Fletcher,1943,as 1B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellie Rodriguez,1972,,0,,,,,,,,,,,,,,,,
Ellie Rodriguez,1969,,0,,,,,,,,,,,,,,,,
Ellis Burks,1996,,1,2,2,0,1,0,1,0,0,0,0,0,1,0.5,0.5,1.5,2
Ellis Burks,1990,,0,,,,,,,,,,,,,,,,
Ellis Valentine,1977,,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5
Elmer Riddle,1948,,0,,,,,,,,,,,,,,,,
Elston Howard,1962 (2),,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Elston Howard,1962 (1),,0,,,,,,,,,,,,,,,,
Elston Howard,1961 (2),,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Elston Howard,1961 (1),,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Elston Howard,1960 (2),,0,,,,,,,,,,,,,,,,
Elston Howard,1960 (1),,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5
Elston Howard,1959 (2),,0,,,,,,,,,,,,,,,,
Elston Howard,1965,,0,,,,,,,,,,,,,,,,
Elston Howard,1964,as C,1,4,3,1,0,0,0,0,0,0,0,0,2,0,0.25,0,0.25
Elston Howard,1963,,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Elston Howard,1958,,0,,,,,,,,,,,,,,,,
Elston Howard,1957,,0,,,,,,,,,,,,,,,,
Elvis Andrus,2012,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elvis Andrus,2010,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Emil Verban,1947,as 2B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emil Verban,1946,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emil Verban,1945,,0,,,,,,,,,,,,,,,,
Enos Slaughter,1953,as RF,1,4,3,2,2,0,0,0,1,1,0,1,0,0.667,0.75,0.667,1.417
Enos Slaughter,1952,as RF,1,2,2,0,1,1,0,0,0,0,0,0,1,0.5,0.5,1,1.5
Enos Slaughter,1951,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enos Slaughter,1950,as CF,1,5,4,1,2,0,1,0,1,0,0,1,0,0.5,0.6,1,1.6
Enos Slaughter,1949,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enos Slaughter,1948,as RF,1,3,2,0,1,0,0,0,0,0,0,1,0,0.5,0.667,0.5,1.167
Enos Slaughter,1947,as LF,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25
Enos Slaughter,1946,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enos Slaughter,1942,,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Enos Slaughter,1941,,1,2,2,1,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1
Eric Davis,1989,as CF,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0.333,0,0.333
Eric Davis,1987,as LF,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eric Gagne,2004,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Eric Gagne,2003,,1,,,,,,,,,,,,,,,,
Eric Gagne,2002,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Eric Milton,2001,,0,,,,,,,,,,,,,,,,
Eric Young,1996,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erik Hanson,1995,,0,,,,,,,,,,,,,,,,
Ernie Banks,1962 (2),,1,2,2,1,1,0,1,0,0,0,0,0,0,0.5,0.5,1.5,2
Ernie Banks,1962 (1),,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernie Banks,1961 (2),,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ernie Banks,1960 (2),as SS,1,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
Ernie Banks,1960 (1),as SS,1,4,4,2,2,1,0,1,2,0,0,0,0,0.5,0.5,1.5,2
Ernie Banks,1959 (2),as SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ernie Banks,1959 (1),as SS,1,4,3,1,2,2,0,0,0,0,0,1,1,0.667,0.75,1.333,2.083
Ernie Banks,1969,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernie Banks,1967,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2
Ernie Banks,1965,as 1B,1,4,4,0,2,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1
Ernie Banks,1958,as SS,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0.25,0,0.25
Ernie Banks,1957,,1,3,3,0,1,0,0,0,1,0,0,0,1,0.333,0.333,0.333,0.667
Ernie Banks,1956,,0,,,,,,,,,,,,,,,,
Ernie Banks,1955,as SS,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ernie Lombardi,1945,,0,,,,,,,,,,,,,,,,
Ernie Lombardi,1943,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernie Lombardi,1942,,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5
Ernie Lombardi,1940,as C,1,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Ernie Lombardi,1939,as C,1,4,4,0,2,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
Ernie Lombardi,1938,as C,1,4,4,0,2,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1
Ernie Lombardi,1937,,0,,,,,,,,,,,,,,,,
Ernie Lombardi,1936,,0,,,,,,,,,,,,,,,,
Ernie Whitt,1985,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ervin Santana,2008,,1,,,,,,,,,,,,,,,,
Esteban Loaiza,2004,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Esteban Loaiza,2003,as P,1,,,,,,,,,,,,,,,,
Evan Longoria,2010,as 3B,1,2,1,1,1,1,0,0,0,0,0,1,0,1,1,2,3
Evan Longoria,2009,,0,,,,,,,,,,,,,,,,
Evan Longoria,2008,,1,4,4,0,1,1,0,0,1,0,0,0,2,0.25,0.25,0.5,0.75
